day_of_week,hour_of_day,category,items_count
2,4,beauty,0
2,8,frozen juice,0
2,8,packaged seafood,0
2,6,bread,0
2,6,shave needs,0
2,11,oral hygiene,1
2,19,fresh pasta,0
2,19,frozen breakfast,3
2,19,instant foods,5
2,23,digestion,0
2,17,cereal,5
2,17,popcorn jerky,1
2,0,prepared meals,0
2,22,air fresheners candles,0
2,5,hot cereal pancake mixes,1
2,18,latino foods,1
2,9,refrigerated pudding desserts,0
2,10,cocoa drink mixes,0
2,16,frozen produce,4
2,16,spirits,1
2,4,soap,0
2,8,chips pretzels,10
2,6,preserved dips spreads,0
2,7,bulk grains rice dried goods,0
2,19,oral hygiene,0
2,0,spices seasonings,0
2,22,pasta sauce,7
2,22,soft drinks,2
2,5,instant foods,0
2,5,spices seasonings,1
2,15,specialty cheeses,1
2,21,butter,0
2,21,spreads,0
2,14,coffee,4
2,14,more household,1
2,6,facial care,0
2,11,canned fruit applesauce,2
2,11,indian foods,0
2,7,cream,1
2,23,bread,0
2,23,protein meal replacements,0
2,0,kitchen supplies,0
2,20,cat food care,0
2,21,hair care,0
2,21,refrigerated,3
2,14,energy granola bars,8
2,10,baby bath body care,0
2,10,ice cream ice,3
2,10,oils vinegars,3
2,4,bakery desserts,0
2,4,grains rice dried goods,0
2,4,vitamins supplements,0
2,8,bulk grains rice dried goods,0
2,11,baking supplies decor,0
2,19,breakfast bakery,2
2,19,canned meals beans,0
2,17,seafood counter,0
2,22,fruit vegetable snacks,1
2,5,vitamins supplements,0
2,2,baking ingredients,0
2,18,fresh fruits,48
2,18,grains rice dried goods,5
2,18,pickled goods olives,1
2,15,indian foods,0
2,15,tea,11
2,13,eggs,6
2,9,deodorants,0
2,9,packaged produce,11
2,21,prepared meals,4
2,14,honeys syrups nectars,2
2,4,water seltzer sparkling water,0
2,8,body lotions soap,0
2,7,marinades meat preparation,0
2,23,feminine care,0
2,17,plates bowls cups flatware,1
2,12,packaged meat,0
2,9,frozen pizza,3
2,14,deodorants,0
2,14,hot dogs bacon sausage,8
2,10,canned meat seafood,2
2,10,food storage,1
2,10,kosher foods,0
2,11,soft drinks,5
2,7,frozen dessert,1
2,1,baby accessories,0
2,1,more household,0
2,13,energy granola bars,6
2,13,mint gum,0
2,9,cookies cakes,6
2,21,packaged produce,0
2,14,beers coolers,1
2,10,other creams cheeses,4
2,16,cookies cakes,3
2,16,deodorants,0
2,4,specialty cheeses,0
2,8,bulk dried fruits vegetables,0
2,7,baby accessories,0
2,7,protein meal replacements,0
2,7,specialty cheeses,0
2,19,energy granola bars,7
2,19,other creams cheeses,3
2,22,condiments,2
2,5,spreads,0
2,2,doughs gelatins bake mixes,0
2,18,energy granola bars,1
2,12,kosher foods,0
2,9,muscles joints pain relief,1
2,21,diapers wipes,1
2,21,packaged cheese,2
2,10,cleaning products,4
2,16,butter,4
2,16,more household,2
2,4,soy lactosefree,1
2,8,cereal,4
2,6,bulk grains rice dried goods,0
2,7,body lotions soap,0
2,19,eye ear care,0
2,19,pasta sauce,4
2,23,baby food formula,0
2,23,crackers,1
2,17,soft drinks,2
2,22,hot dogs bacon sausage,0
2,20,baby food formula,0
2,20,canned fruit applesauce,2
2,20,plates bowls cups flatware,0
2,18,crackers,11
2,15,diapers wipes,0
2,15,tortillas flat bread,3
2,16,dog food care,2
2,4,breakfast bars pastries,0
2,8,deodorants,1
2,8,prepared soups salads,1
2,6,soy lactosefree,1
2,19,dish detergents,0
2,19,kosher foods,0
2,23,frozen appetizers sides,0
2,23,oral hygiene,0
2,17,lunch meat,1
2,22,first aid,1
2,5,plates bowls cups flatware,0
2,18,skin care,0
2,18,tea,1
2,13,fresh herbs,3
2,12,canned meals beans,7
2,12,first aid,0
2,12,more household,0
2,9,red wines,0
2,16,pickled goods olives,2
2,8,condiments,6
2,6,cream,1
2,7,buns rolls,1
2,19,frozen meat seafood,2
2,22,packaged vegetables fruits,11
2,1,crackers,0
2,2,oral hygiene,0
2,9,facial care,0
2,14,fresh vegetables,78
2,16,canned meat seafood,0
2,16,cat food care,2
2,8,baby food formula,3
2,7,honeys syrups nectars,0
2,0,hot dogs bacon sausage,1
2,22,baby accessories,0
2,1,frozen juice,0
2,18,soft drinks,11
2,12,packaged seafood,0
2,9,soup broth bouillon,11
2,21,pasta sauce,0
2,14,packaged produce,4
2,10,red wines,2
2,4,frozen vegan vegetarian,0
2,8,energy sports drinks,1
2,6,bakery desserts,0
2,6,dry pasta,0
2,11,packaged vegetables fruits,15
2,19,missing,1
2,17,beauty,0
2,20,frozen breakfast,0
2,1,chips pretzels,0
2,1,protein meal replacements,0
2,5,facial care,0
2,5,trash bags liners,0
2,15,packaged produce,7
2,13,packaged vegetables fruits,35
2,12,cocoa drink mixes,0
2,14,pasta sauce,3
2,10,spices seasonings,5
2,8,soy lactosefree,9
2,6,canned jarred vegetables,1
2,11,plates bowls cups flatware,1
2,7,asian foods,1
2,7,spices seasonings,1
2,23,fresh dips tapenades,1
2,17,asian foods,2
2,22,feminine care,2
2,22,milk,4
2,1,laundry,0
2,5,bakery desserts,0
2,5,digestion,0
2,18,breakfast bars pastries,3
2,18,cocoa drink mixes,2
2,18,frozen juice,0
2,15,seafood counter,0
2,13,tortillas flat bread,2
2,21,packaged seafood,0
2,14,seafood counter,1
2,16,fresh vegetables,41
2,16,frozen vegan vegetarian,0
2,8,dry pasta,8
2,11,water seltzer sparkling water,13
2,7,mint gum,0
2,19,packaged meat,1
2,23,missing,0
2,17,butter,3
2,17,poultry counter,1
2,0,frozen pizza,1
2,22,baking ingredients,0
2,22,spirits,0
2,1,coffee,0
2,2,prepared soups salads,0
2,13,baking ingredients,7
2,9,cold flu allergy,3
2,16,air fresheners candles,0
2,4,popcorn jerky,0
2,8,protein meal replacements,0
2,8,white wines,0
2,6,baby accessories,0
2,7,diapers wipes,2
2,7,soap,2
2,19,shave needs,0
2,23,other,0
2,22,cat food care,0
2,1,eye ear care,0
2,5,breakfast bakery,0
2,18,baby bath body care,0
2,18,poultry counter,2
2,13,cat food care,1
2,12,cookies cakes,6
2,12,paper goods,9
2,14,baking ingredients,8
2,4,frozen breads doughs,0
2,4,packaged cheese,2
2,6,beers coolers,0
2,11,frozen dessert,0
2,19,skin care,0
2,23,lunch meat,1
2,17,air fresheners candles,1
2,22,fresh herbs,4
2,1,breakfast bars pastries,0
2,5,first aid,0
2,5,frozen dessert,0
2,18,food storage,1
2,9,canned fruit applesauce,1
2,14,feminine care,1
2,14,spirits,0
2,10,buns rolls,1
2,16,fresh pasta,0
2,4,crackers,3
2,8,fresh dips tapenades,7
2,11,frozen meat seafood,2
2,19,meat counter,1
2,17,eye ear care,0
2,17,frozen breads doughs,0
2,0,canned fruit applesauce,0
2,22,trail mix snack mix,2
2,20,grains rice dried goods,2
2,1,cleaning products,0
2,18,feminine care,0
2,18,more household,0
2,15,shave needs,1
2,13,frozen meat seafood,1
2,10,eggs,5
2,10,soap,0
2,4,frozen appetizers sides,1
2,4,latino foods,0
2,8,yogurt,17
2,6,baking supplies decor,0
2,6,canned meat seafood,0
2,11,cleaning products,2
2,7,shave needs,0
2,19,hot cereal pancake mixes,2
2,22,missing,1
2,1,paper goods,0
2,5,cookies cakes,0
2,2,honeys syrups nectars,0
2,18,baby food formula,6
2,9,baby bath body care,0
2,9,feminine care,1
2,9,grains rice dried goods,1
2,16,diapers wipes,0
2,8,kosher foods,0
2,11,bakery desserts,2
2,11,ice cream toppings,0
2,11,latino foods,2
2,11,tea,7
2,19,chips pretzels,5
2,17,cream,4
2,22,fresh vegetables,13
2,20,packaged vegetables fruits,10
2,5,hot dogs bacon sausage,0
2,2,packaged cheese,0
2,18,baking ingredients,10
2,15,spices seasonings,4
2,12,candy chocolate,8
2,21,nuts seeds dried fruit,0
2,4,protein meal replacements,0
2,8,feminine care,0
2,8,lunch meat,4
2,6,baking ingredients,1
2,11,frozen vegan vegetarian,0
2,7,bread,7
2,17,other creams cheeses,9
2,20,bakery desserts,0
2,1,food storage,0
2,13,cocoa drink mixes,0
2,13,spices seasonings,5
2,12,beauty,0
2,21,frozen meals,5
2,16,breakfast bars pastries,0
2,16,fruit vegetable snacks,1
2,16,spreads,4
2,4,feminine care,0
2,8,cocoa drink mixes,0
2,11,instant foods,4
2,7,coffee,0
2,19,frozen breads doughs,0
2,23,juice nectars,1
2,0,specialty wines champagnes,0
2,20,trail mix snack mix,0
2,2,condiments,0
2,2,other creams cheeses,0
2,2,popcorn jerky,0
2,9,nuts seeds dried fruit,3
2,21,trail mix snack mix,0
2,14,canned meals beans,4
2,10,frozen juice,0
2,16,hot cereal pancake mixes,1
2,16,paper goods,8
2,8,packaged meat,0
2,6,fresh pasta,0
2,6,frozen dessert,0
2,11,food storage,3
2,7,soft drinks,0
2,23,eggs,0
2,23,mint gum,0
2,17,baby food formula,12
2,22,cream,1
2,20,refrigerated pudding desserts,0
2,18,mint gum,0
2,18,shave needs,0
2,15,crackers,3
2,13,soy lactosefree,6
2,4,canned fruit applesauce,1
2,8,granola,0
2,8,pasta sauce,1
2,7,frozen meals,2
2,7,milk,5
2,23,doughs gelatins bake mixes,0
2,0,cereal,0
2,22,meat counter,1
2,1,packaged meat,0
2,2,specialty cheeses,0
2,2,spreads,0
2,18,canned meat seafood,2
2,18,fresh pasta,0
2,15,trail mix snack mix,0
2,13,packaged poultry,2
2,21,trash bags liners,1
2,14,baby bath body care,0
2,16,candy chocolate,5
2,16,grains rice dried goods,1
2,4,breakfast bakery,0
2,4,refrigerated pudding desserts,0
2,6,juice nectars,0
2,23,spices seasonings,3
2,17,energy granola bars,4
2,0,more household,0
2,22,chips pretzels,4
2,20,digestion,1
2,1,muscles joints pain relief,0
2,1,packaged seafood,0
2,2,cookies cakes,0
2,15,ice cream ice,12
2,21,refrigerated pudding desserts,0
2,14,trail mix snack mix,2
2,4,refrigerated,2
2,4,tofu meat alternatives,0
2,8,fresh fruits,36
2,8,packaged produce,0
2,8,plates bowls cups flatware,0
2,7,cleaning products,1
2,7,packaged cheese,8
2,19,plates bowls cups flatware,0
2,23,ice cream toppings,0
2,0,kosher foods,0
2,0,salad dressing toppings,0
2,20,fresh fruits,25
2,20,packaged meat,0
2,5,pasta sauce,0
2,15,fresh fruits,50
2,15,fresh pasta,0
2,14,diapers wipes,0
2,4,baking supplies decor,0
2,4,hot cereal pancake mixes,0
2,8,digestion,0
2,7,fresh dips tapenades,2
2,7,indian foods,0
2,7,spirits,0
2,19,food storage,0
2,23,cat food care,0
2,23,dog food care,0
2,23,other creams cheeses,0
2,1,frozen dessert,0
2,5,beauty,0
2,18,bulk dried fruits vegetables,0
2,18,other,0
2,13,refrigerated,6
2,21,frozen produce,1
2,10,paper goods,4
2,16,refrigerated pudding desserts,0
2,8,fruit vegetable snacks,0
2,23,oils vinegars,1
2,23,packaged meat,0
2,22,refrigerated pudding desserts,0
2,20,candy chocolate,2
2,1,condiments,0
2,5,kitchen supplies,0
2,2,ice cream ice,0
2,2,plates bowls cups flatware,0
2,18,cold flu allergy,0
2,15,bakery desserts,0
2,15,oral hygiene,1
2,15,salad dressing toppings,1
2,12,frozen pizza,1
2,12,muscles joints pain relief,0
2,9,poultry counter,0
2,14,spreads,10
2,10,soup broth bouillon,5
2,6,air fresheners candles,0
2,6,candy chocolate,0
2,19,packaged produce,3
2,15,baby accessories,0
2,15,eye ear care,0
2,15,muscles joints pain relief,0
2,12,bulk grains rice dried goods,0
2,12,fresh vegetables,69
2,21,breakfast bakery,1
2,21,tortillas flat bread,2
2,10,laundry,3
2,16,soap,1
2,8,baby bath body care,0
2,6,seafood counter,0
2,11,dish detergents,1
2,0,frozen breakfast,0
2,20,protein meal replacements,0
2,18,beauty,0
2,13,packaged seafood,1
2,21,body lotions soap,0
2,14,cleaning products,2
2,14,trash bags liners,0
2,10,bulk grains rice dried goods,0
2,4,canned meals beans,0
2,8,kitchen supplies,0
2,0,tortillas flat bread,1
2,22,energy sports drinks,1
2,22,juice nectars,3
2,20,fruit vegetable snacks,2
2,1,energy granola bars,0
2,18,packaged meat,0
2,15,canned fruit applesauce,1
2,12,buns rolls,0
2,9,energy sports drinks,3
2,10,cereal,7
2,16,packaged meat,1
2,7,doughs gelatins bake mixes,2
2,7,muscles joints pain relief,0
2,19,days_since_prior_order,615
2,23,poultry counter,0
2,5,oils vinegars,0
2,5,skin care,0
2,18,indian foods,1
2,15,bread,6
2,16,beauty,0
2,4,cream,0
2,4,ice cream ice,1
2,8,first aid,0
2,11,trail mix snack mix,2
2,19,bread,1
2,17,tea,3
2,0,baby food formula,0
2,20,cleaning products,2
2,1,deodorants,0
2,5,frozen meat seafood,0
2,13,digestion,0
2,13,marinades meat preparation,1
2,12,canned jarred vegetables,10
2,9,hot dogs bacon sausage,3
2,14,days_since_prior_order,936
2,16,packaged produce,2
2,8,baking supplies decor,0
2,23,canned fruit applesauce,0
2,23,eye ear care,0
2,23,nuts seeds dried fruit,0
2,23,red wines,0
2,22,other,1
2,1,digestion,0
2,5,days_since_prior_order,60
2,5,candy chocolate,0
2,2,canned meals beans,0
2,18,body lotions soap,2
2,13,popcorn jerky,0
2,13,spreads,3
2,12,juice nectars,3
2,12,plates bowls cups flatware,1
2,9,canned jarred vegetables,7
2,21,dog food care,0
2,16,refrigerated,18
2,4,tea,0
2,6,asian foods,0
2,11,frozen appetizers sides,1
2,11,kitchen supplies,0
2,17,fresh fruits,47
2,20,canned meals beans,1
2,5,ice cream ice,0
2,2,butter,0
2,2,packaged vegetables fruits,1
2,2,soft drinks,0
2,13,plates bowls cups flatware,3
2,12,canned meat seafood,0
2,9,fresh fruits,53
2,21,soft drinks,2
2,14,bakery desserts,0
2,14,plates bowls cups flatware,0
2,8,vitamins supplements,1
2,7,bulk dried fruits vegetables,0
2,19,water seltzer sparkling water,13
2,23,facial care,0
2,17,frozen vegan vegetarian,6
2,20,seafood counter,0
2,5,eye ear care,0
2,18,spices seasonings,2
2,15,skin care,0
2,13,hair care,0
2,13,more household,0
2,12,fresh pasta,0
2,10,water seltzer sparkling water,13
2,16,kitchen supplies,0
2,16,lunch meat,10
2,16,preserved dips spreads,2
2,11,hot cereal pancake mixes,1
2,11,other,0
2,11,specialty wines champagnes,0
2,7,kosher foods,0
2,7,preserved dips spreads,0
2,19,packaged poultry,3
2,23,more household,0
2,22,oral hygiene,0
2,20,packaged poultry,0
2,5,soup broth bouillon,2
2,2,air fresheners candles,0
2,18,tortillas flat bread,4
2,15,packaged meat,0
2,12,dish detergents,2
2,9,beers coolers,2
2,9,shave needs,0
2,10,skin care,0
2,10,spreads,2
2,8,cleaning products,1
2,8,fresh pasta,0
2,8,packaged vegetables fruits,15
2,6,spreads,2
2,23,baking supplies decor,0
2,17,crackers,4
2,22,plates bowls cups flatware,1
2,20,ice cream toppings,0
2,2,red wines,0
2,18,kosher foods,1
2,15,canned meals beans,5
2,15,cleaning products,0
2,13,prepared meals,1
2,12,latino foods,2
2,12,spirits,0
2,12,tortillas flat bread,1
2,10,baby food formula,6
2,10,packaged cheese,10
2,4,deodorants,0
2,8,laundry,1
2,6,baby bath body care,0
2,6,packaged meat,0
2,11,frozen breads doughs,1
2,11,soap,1
2,19,fruit vegetable snacks,2
2,22,bakery desserts,0
2,22,refrigerated,1
2,20,missing,0
2,20,spirits,0
2,1,marinades meat preparation,0
2,18,chips pretzels,6
2,18,plates bowls cups flatware,0
2,13,baby bath body care,0
2,12,soap,2
2,9,salad dressing toppings,1
2,11,breakfast bakery,5
2,11,canned jarred vegetables,6
2,23,baby accessories,0
2,17,juice nectars,5
2,0,nuts seeds dried fruit,0
2,2,fresh dips tapenades,0
2,2,packaged seafood,0
2,18,red wines,0
2,15,energy granola bars,5
2,15,spreads,0
2,13,protein meal replacements,0
2,12,spices seasonings,3
2,9,asian foods,3
2,14,beauty,0
2,10,refrigerated pudding desserts,0
2,16,eggs,2
2,16,plates bowls cups flatware,0
2,11,pickled goods olives,0
2,7,oils vinegars,1
2,23,frozen vegan vegetarian,1
2,17,frozen juice,0
2,17,grains rice dried goods,1
2,1,body lotions soap,0
2,1,granola,0
2,5,cleaning products,0
2,2,breakfast bakery,1
2,18,paper goods,5
2,9,frozen appetizers sides,0
2,9,juice nectars,5
2,21,hot cereal pancake mixes,0
2,14,packaged vegetables fruits,36
2,16,popcorn jerky,2
2,8,grains rice dried goods,2
2,8,instant foods,6
2,8,soap,0
2,6,indian foods,0
2,6,packaged produce,1
2,11,bread,5
2,7,chips pretzels,6
2,19,baking supplies decor,0
2,23,frozen breads doughs,0
2,17,preserved dips spreads,0
2,0,baking supplies decor,0
2,0,doughs gelatins bake mixes,0
2,0,refrigerated pudding desserts,0
2,22,canned jarred vegetables,4
2,20,packaged produce,1
2,20,yogurt,5
2,18,diapers wipes,0
2,12,granola,1
2,9,packaged cheese,8
2,9,packaged seafood,0
2,14,paper goods,1
2,10,energy granola bars,13
2,11,yogurt,23
2,7,days_since_prior_order,363
2,7,cookies cakes,2
2,7,juice nectars,6
2,23,candy chocolate,2
2,23,water seltzer sparkling water,0
2,0,marinades meat preparation,0
2,5,dish detergents,0
2,2,baby accessories,0
2,2,baby bath body care,0
2,2,kitchen supplies,0
2,2,poultry counter,0
2,18,muscles joints pain relief,1
2,13,candy chocolate,6
2,13,crackers,9
2,21,cream,1
2,14,fresh fruits,70
2,14,laundry,0
2,10,feminine care,0
2,10,frozen breads doughs,0
2,16,fresh fruits,58
2,4,cat food care,0
2,8,tortillas flat bread,1
2,6,eye ear care,0
2,7,cat food care,2
2,7,first aid,0
2,23,fresh herbs,0
2,17,baby accessories,0
2,17,dry pasta,7
2,17,soy lactosefree,10
2,20,packaged seafood,0
2,1,fresh fruits,0
2,5,frozen meals,2
2,2,candy chocolate,0
2,10,cookies cakes,2
2,10,fresh fruits,60
2,10,fresh pasta,1
2,10,muscles joints pain relief,0
2,10,tortillas flat bread,0
2,16,other,1
2,11,deodorants,0
2,19,eggs,4
2,19,laundry,0
2,23,milk,1
2,0,tea,0
2,2,cereal,0
2,2,prepared meals,0
2,15,frozen produce,6
2,21,marinades meat preparation,0
2,16,frozen appetizers sides,3
2,6,yogurt,0
2,11,baby accessories,0
2,11,frozen juice,1
2,7,fruit vegetable snacks,5
2,20,spices seasonings,0
2,5,doughs gelatins bake mixes,0
2,5,frozen produce,0
2,5,indian foods,0
2,5,red wines,0
2,2,shave needs,0
2,13,baby food formula,3
2,13,pickled goods olives,0
2,16,specialty wines champagnes,0
2,7,tea,1
2,19,prepared meals,1
2,23,soft drinks,0
2,22,facial care,0
2,5,baking supplies decor,0
2,2,meat counter,0
2,18,dish detergents,3
2,18,energy sports drinks,4
2,15,candy chocolate,5
2,21,honeys syrups nectars,0
2,4,soft drinks,0
2,4,soup broth bouillon,2
2,6,feminine care,0
2,19,spreads,2
2,23,body lotions soap,0
2,23,preserved dips spreads,0
2,23,shave needs,0
2,22,hair care,0
2,2,digestion,0
2,15,doughs gelatins bake mixes,2
2,15,fresh dips tapenades,4
2,15,other creams cheeses,7
2,12,other creams cheeses,13
2,12,red wines,1
2,21,bread,0
2,14,breakfast bakery,5
2,14,frozen meals,4
2,10,condiments,7
2,10,fruit vegetable snacks,2
2,10,pickled goods olives,1
2,8,packaged cheese,13
2,6,frozen breakfast,0
2,11,dry pasta,0
2,11,packaged cheese,11
2,19,air fresheners candles,0
2,19,coffee,4
2,23,baking ingredients,1
2,23,cocoa drink mixes,0
2,0,soup broth bouillon,0
2,22,beauty,0
2,20,butter,0
2,1,cold flu allergy,0
2,2,crackers,0
2,13,salad dressing toppings,1
2,12,condiments,1
2,12,marinades meat preparation,1
2,14,juice nectars,4
2,16,specialty cheeses,0
2,6,beauty,0
2,17,spirits,0
2,17,trail mix snack mix,0
2,0,fresh herbs,0
2,20,condiments,4
2,5,frozen vegan vegetarian,0
2,5,packaged produce,1
2,5,packaged seafood,0
2,18,frozen vegan vegetarian,0
2,15,fruit vegetable snacks,2
2,13,eye ear care,0
2,13,fresh pasta,0
2,12,nuts seeds dried fruit,4
2,12,trail mix snack mix,1
2,10,first aid,1
2,8,hot dogs bacon sausage,2
2,6,cold flu allergy,0
2,7,air fresheners candles,0
2,7,frozen pizza,1
2,19,cleaning products,0
2,23,frozen meat seafood,0
2,17,bread,13
2,17,breakfast bars pastries,3
2,17,buns rolls,1
2,17,coffee,5
2,0,beauty,0
2,0,diapers wipes,0
2,0,packaged poultry,1
2,1,beers coolers,0
2,13,dog food care,1
2,13,oils vinegars,5
2,12,tofu meat alternatives,2
2,21,poultry counter,0
2,10,latino foods,1
2,16,frozen meals,2
2,16,hot dogs bacon sausage,5
2,7,eggs,2
2,7,white wines,0
2,19,lunch meat,4
2,19,refrigerated pudding desserts,0
2,19,trash bags liners,1
2,17,tortillas flat bread,2
2,0,breakfast bakery,0
2,22,butter,2
2,18,frozen pizza,4
2,18,marinades meat preparation,0
2,13,ice cream toppings,1
2,13,other,0
2,12,breakfast bakery,4
2,21,indian foods,0
2,10,chips pretzels,9
2,10,packaged produce,5
2,16,baby food formula,12
2,4,butter,0
2,4,fresh pasta,0
2,8,baby accessories,0
2,6,bulk dried fruits vegetables,0
2,6,oral hygiene,0
2,11,laundry,0
2,7,trail mix snack mix,0
2,22,grains rice dried goods,1
2,20,dog food care,0
2,20,fresh vegetables,18
2,2,trash bags liners,0
2,18,frozen meals,11
2,18,tofu meat alternatives,2
2,9,fresh dips tapenades,5
2,9,frozen breads doughs,0
2,21,baby bath body care,0
2,16,hair care,0
2,16,other creams cheeses,4
2,8,beauty,0
2,8,candy chocolate,5
2,8,hot cereal pancake mixes,2
2,11,breakfast bars pastries,4
2,7,latino foods,0
2,19,dry pasta,3
2,17,baking ingredients,5
2,17,specialty wines champagnes,0
2,0,yogurt,0
2,20,preserved dips spreads,0
2,5,dog food care,0
2,15,other,0
2,13,air fresheners candles,2
2,13,frozen produce,7
2,9,refrigerated,10
2,21,fresh dips tapenades,1
2,10,lunch meat,3
2,16,condiments,4
2,4,frozen meat seafood,0
2,8,hair care,0
2,6,soup broth bouillon,0
2,6,spices seasonings,0
2,7,kitchen supplies,0
2,19,marinades meat preparation,0
2,19,popcorn jerky,2
2,23,frozen juice,0
2,0,days_since_prior_order,120
2,0,dish detergents,0
2,0,frozen dessert,0
2,1,packaged cheese,0
2,12,fresh herbs,6
2,14,canned meat seafood,2
2,14,packaged seafood,0
2,16,breakfast bakery,3
2,16,meat counter,1
2,6,frozen juice,0
2,11,other creams cheeses,5
2,23,cleaning products,0
2,23,condiments,1
2,23,pickled goods olives,0
2,23,soup broth bouillon,0
2,5,soy lactosefree,0
2,12,frozen breads doughs,0
2,12,frozen breakfast,2
2,9,cleaning products,1
2,16,energy sports drinks,0
